job_id~job_title~company_name~company_location~pay_range~job_level~employment_type~job_posted_date~industry
3985689766~Data Architect~Akkodis~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-31 13:48:59~IT Services and IT Consulting and Government Administration
3987390379~Lead Data Architect~RBC~Toronto, Ontario, Canada~~Not Applicable~Full-time~2024-07-31 13:49:00~Banking and Financial Services
3979892275~Data Architect (Azure)~Support Centre~Mississauga, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 13:49:01~Retail
3996016455~Azure Data Architect - PySpark and Databricks~Epsilon Solutions Ltd.~Toronto, Ontario, Canada~~Entry level~Full-time~2024-08-08 13:49:01~IT Services and IT Consulting
3928030100~Data Architect - Toronto, ON Canada~Lorven Technologies Inc.~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-06-15 13:49:02~IT Services and IT Consulting
3889610787~Data Architect - Intermediate~Mindtris~Edmonton, Alberta, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:02~IT Services and IT Consulting
3890926692~Data Architect~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:03~IT Services and IT Consulting
3998884949~Solution Architect Data & Analytics~ALTEN Canada~Greater Toronto Area, Canada~~Mid-Senior level~Contract~2024-08-14 03:49:03~Financial Services
3968766171~Data Architect-Canada~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-15 13:49:05~IT Services and IT Consulting
3762343395~Data Architect (Canada Secret level Clearance required)~TV2 Consulting~Ottawa, Ontario, Canada~~Associate~Full-time~2023-11-18 13:49:06~Non-profit Organizations and Primary and Secondary Education
3938847750~Data Architect~Staples Canada~Richmond Hill, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-12 13:49:06~Retail
3888465274~Data Architect with Azure~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:07~IT Services and IT Consulting
3980513030~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:07~IT Services and IT Consulting
3996549174~Senior Data Architect~PrecisionERP Incorporated~Greater Toronto Area, Canada~~Mid-Senior level~Contract~2024-08-09 13:49:08~Insurance, Financial Services, and Capital Markets
3997530847~Data Solution Architect~Astek~Toronto, Ontario, Canada~~Associate~Contract~2024-08-13 20:49:09~IT Services and IT Consulting
3998884906~Lead Data Architect~Avanciers~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-14 03:49:10~IT Services and IT Consulting
3978692004~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:11~IT Services and IT Consulting
3997532016~Data Solution Architect~ACENSI~Toronto, Ontario, Canada~~Associate~Full-time~2024-08-13 19:49:11~Insurance and Insurance Carriers
3762343395~Data Architect (Canada Secret level Clearance required)~TV2 Consulting~Ottawa, Ontario, Canada~~Associate~Full-time~2023-11-18 13:49:13~Non-profit Organizations and Primary and Secondary Education
3938847750~Data Architect~Staples Canada~Richmond Hill, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-12 13:49:14~Retail
3888465274~Data Architect with Azure~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:15~IT Services and IT Consulting
3980513030~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:15~IT Services and IT Consulting
3996549174~Senior Data Architect~PrecisionERP Incorporated~Greater Toronto Area, Canada~~Mid-Senior level~Contract~2024-08-09 13:49:16~Insurance, Financial Services, and Capital Markets
3997530847~Data Solution Architect~Astek~Toronto, Ontario, Canada~~Associate~Contract~2024-08-13 20:49:17~IT Services and IT Consulting
3998884906~Lead Data Architect~Avanciers~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-14 03:49:17~IT Services and IT Consulting
3978692004~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:18~IT Services and IT Consulting
3997532016~Data Solution Architect~ACENSI~Toronto, Ontario, Canada~~Associate~Full-time~2024-08-13 19:49:19~Insurance and Insurance Carriers
3993800702~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-07 13:49:19~IT Services and IT Consulting
3938847750~Data Architect~Staples Canada~Richmond Hill, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-12 13:49:21~Retail
3888465274~Data Architect with Azure~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:22~IT Services and IT Consulting
3980513030~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:22~IT Services and IT Consulting
3996549174~Senior Data Architect~PrecisionERP Incorporated~Greater Toronto Area, Canada~~Mid-Senior level~Contract~2024-08-09 13:49:23~Insurance, Financial Services, and Capital Markets
3997530847~Data Solution Architect~Astek~Toronto, Ontario, Canada~~Associate~Contract~2024-08-13 20:49:24~IT Services and IT Consulting
3998884906~Lead Data Architect~Avanciers~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-14 03:49:24~IT Services and IT Consulting
3978692004~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:25~IT Services and IT Consulting
3997532016~Data Solution Architect~ACENSI~Toronto, Ontario, Canada~~Associate~Full-time~2024-08-13 19:49:25~Insurance and Insurance Carriers
3993800702~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-07 13:49:26~IT Services and IT Consulting
3888463894~Azure Data Architect~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:26~IT Services and IT Consulting
3888465274~Data Architect with Azure~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:28~IT Services and IT Consulting
3980513030~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:29~IT Services and IT Consulting
3996549174~Senior Data Architect~PrecisionERP Incorporated~Greater Toronto Area, Canada~~Mid-Senior level~Contract~2024-08-09 13:49:29~Insurance, Financial Services, and Capital Markets
3997530847~Data Solution Architect~Astek~Toronto, Ontario, Canada~~Associate~Contract~2024-08-13 20:49:30~IT Services and IT Consulting
3998884906~Lead Data Architect~Avanciers~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-14 03:49:30~IT Services and IT Consulting
3978692004~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:32~IT Services and IT Consulting
3997532016~Data Solution Architect~ACENSI~Toronto, Ontario, Canada~~Associate~Full-time~2024-08-13 19:49:33~Insurance and Insurance Carriers
3993800702~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-07 13:49:34~IT Services and IT Consulting
3888463894~Azure Data Architect~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:35~IT Services and IT Consulting
3983386894~Solutions Architect (Hybrid) [Scotiabank]~Scotiabank~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:49:36~Banking
3980513030~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:37~IT Services and IT Consulting
3996549174~Senior Data Architect~PrecisionERP Incorporated~Greater Toronto Area, Canada~~Mid-Senior level~Contract~2024-08-09 13:49:38~Insurance, Financial Services, and Capital Markets
3997530847~Data Solution Architect~Astek~Toronto, Ontario, Canada~~Associate~Contract~2024-08-13 20:49:38~IT Services and IT Consulting
3998884906~Lead Data Architect~Avanciers~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-14 03:49:39~IT Services and IT Consulting
3978692004~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:40~IT Services and IT Consulting
3997532016~Data Solution Architect~ACENSI~Toronto, Ontario, Canada~~Associate~Full-time~2024-08-13 19:49:40~Insurance and Insurance Carriers
3993800702~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-07 13:49:41~IT Services and IT Consulting
3888463894~Azure Data Architect~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:42~IT Services and IT Consulting
3983386894~Solutions Architect (Hybrid) [Scotiabank]~Scotiabank~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:49:42~Banking
3982996020~Data Architect~Compunnel Inc.~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:43~IT Services and IT Consulting, Information Services, and IT System Testing and Evaluation
3996549174~Senior Data Architect~PrecisionERP Incorporated~Greater Toronto Area, Canada~~Mid-Senior level~Contract~2024-08-09 13:49:44~Insurance, Financial Services, and Capital Markets
3997530847~Data Solution Architect~Astek~Toronto, Ontario, Canada~~Associate~Contract~2024-08-13 20:49:45~IT Services and IT Consulting
3998884906~Lead Data Architect~Avanciers~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-14 03:49:46~IT Services and IT Consulting
3978692004~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:47~IT Services and IT Consulting
3997532016~Data Solution Architect~ACENSI~Toronto, Ontario, Canada~~Associate~Full-time~2024-08-13 19:49:47~Insurance and Insurance Carriers
3993800702~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-07 13:49:49~IT Services and IT Consulting
3888463894~Azure Data Architect~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:49~IT Services and IT Consulting
3983386894~Solutions Architect (Hybrid) [Scotiabank]~Scotiabank~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:49:50~Banking
3982996020~Data Architect~Compunnel Inc.~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:52~IT Services and IT Consulting, Information Services, and IT System Testing and Evaluation
3891155220~Data Architect~Zortech Solutions~Markham, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:52~IT Services and IT Consulting
3997530847~Data Solution Architect~Astek~Toronto, Ontario, Canada~~Associate~Contract~2024-08-13 20:49:54~IT Services and IT Consulting
3998884906~Lead Data Architect~Avanciers~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-14 03:49:56~IT Services and IT Consulting
3978692004~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:49:57~IT Services and IT Consulting
3997532016~Data Solution Architect~ACENSI~Toronto, Ontario, Canada~~Associate~Full-time~2024-08-13 19:49:57~Insurance and Insurance Carriers
3993800702~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-07 13:49:58~IT Services and IT Consulting
3888463894~Azure Data Architect~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:49:58~IT Services and IT Consulting
3983386894~Solutions Architect (Hybrid) [Scotiabank]~Scotiabank~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:49:59~Banking
3982996020~Data Architect~Compunnel Inc.~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-24 13:50:01~IT Services and IT Consulting, Information Services, and IT System Testing and Evaluation
3891155220~Data Architect~Zortech Solutions~Markham, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:50:01~IT Services and IT Consulting
3985689766~Data Architect~Akkodis~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-31 13:50:02~IT Services and IT Consulting and Government Administration
3998884906~Lead Data Architect~Avanciers~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-14 03:50:04~IT Services and IT Consulting
3978692004~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-07-24 13:50:04~IT Services and IT Consulting
3997532016~Data Solution Architect~ACENSI~Toronto, Ontario, Canada~~Associate~Full-time~2024-08-13 19:50:05~Insurance and Insurance Carriers
3993800702~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-07 13:50:06~IT Services and IT Consulting
3888463894~Azure Data Architect~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:50:07~IT Services and IT Consulting
3983386894~Solutions Architect (Hybrid) [Scotiabank]~Scotiabank~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:50:08~Banking
3982996020~Data Architect~Compunnel Inc.~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-24 13:50:09~IT Services and IT Consulting, Information Services, and IT System Testing and Evaluation
3891155220~Data Architect~Zortech Solutions~Markham, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:50:10~IT Services and IT Consulting
3985689766~Data Architect~Akkodis~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-31 13:50:10~IT Services and IT Consulting and Government Administration
3995281334~Senior Data Architect~Bitstrapped~Ontario, Canada~~Mid-Senior level~Full-time~2024-08-08 13:50:11~IT Services and IT Consulting
3938847750~Data Architect~Staples Canada~Richmond Hill, Ontario, Canada~~Mid-Senior level~Full-time~2024-08-12 13:50:12~Retail
3997532016~Data Solution Architect~ACENSI~Toronto, Ontario, Canada~~Associate~Full-time~2024-08-13 19:50:13~Insurance and Insurance Carriers
3993800702~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-07 13:50:14~IT Services and IT Consulting
3888463894~Azure Data Architect~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:50:14~IT Services and IT Consulting
3983386894~Solutions Architect (Hybrid) [Scotiabank]~Scotiabank~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:50:15~Banking
3891155220~Data Architect~Zortech Solutions~Markham, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:50:16~IT Services and IT Consulting
3982996020~Data Architect~Compunnel Inc.~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-24 13:50:16~IT Services and IT Consulting, Information Services, and IT System Testing and Evaluation
3985689766~Data Architect~Akkodis~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-31 13:50:17~IT Services and IT Consulting and Government Administration
3995281334~Senior Data Architect~Bitstrapped~Ontario, Canada~~Mid-Senior level~Full-time~2024-08-08 13:50:19~IT Services and IT Consulting
3998691495~Lead Data Architect~Avanciers~Ontario, Canada~~Mid-Senior level~Contract~2024-08-13 21:50:19~Staffing and Recruiting
3997532016~Data Solution Architect~ACENSI~Toronto, Ontario, Canada~~Associate~Full-time~2024-08-13 19:50:22~Insurance and Insurance Carriers
3993800702~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-07 13:50:22~IT Services and IT Consulting
3888463894~Azure Data Architect~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:50:23~IT Services and IT Consulting
3983386894~Solutions Architect (Hybrid) [Scotiabank]~Scotiabank~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:50:24~Banking
3982996020~Data Architect~Compunnel Inc.~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-24 13:50:24~IT Services and IT Consulting, Information Services, and IT System Testing and Evaluation
3891155220~Data Architect~Zortech Solutions~Markham, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:50:26~IT Services and IT Consulting
3985689766~Data Architect~Akkodis~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-31 13:50:26~IT Services and IT Consulting and Government Administration
3995281334~Senior Data Architect~Bitstrapped~Ontario, Canada~~Mid-Senior level~Full-time~2024-08-08 13:50:27~IT Services and IT Consulting
3998691495~Lead Data Architect~Avanciers~Ontario, Canada~~Mid-Senior level~Contract~2024-08-13 21:50:28~Staffing and Recruiting
3952648008~Senior Data Architect~tsworks~Vancouver, British Columbia, Canada~~Mid-Senior level~Full-time~2024-07-15 13:50:28~IT Services and IT Consulting
3993800702~Data Architect~Luxoft~Toronto, Ontario, Canada~~Mid-Senior level~Contract~2024-08-07 13:50:30~IT Services and IT Consulting
3888463894~Azure Data Architect~Zortech Solutions~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:50:31~IT Services and IT Consulting
3983386894~Solutions Architect (Hybrid) [Scotiabank]~Scotiabank~Toronto, Ontario, Canada~~Mid-Senior level~Full-time~2024-07-31 13:50:33~Banking
3982996020~Data Architect~Compunnel Inc.~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-24 13:50:34~IT Services and IT Consulting, Information Services, and IT System Testing and Evaluation
3891155220~Data Architect~Zortech Solutions~Markham, Ontario, Canada~~Mid-Senior level~Full-time~2024-04-16 13:50:35~IT Services and IT Consulting
3985689766~Data Architect~Akkodis~Dartmouth, Nova Scotia, Canada~~Mid-Senior level~Contract~2024-07-31 13:50:35~IT Services and IT Consulting and Government Administration
